Url,Anchor Text,External
https://www.ncbi.nlm.nih.gov/pubmed/35604096,"Marian IM et al., 2022",TRUE
https://mycocosm.jgi.doe.gov/SchcoZB1,Schizophyllum commune ZB1 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/39004162,"Marian IM et al., 2024",TRUE
https://mycocosm.jgi.doe.gov/SchcoZB2,Schizophyllum commune ZB2 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/39004162,"Marian IM et al., 2024",TRUE
https://mycocosm.jgi.doe.gov/Schfas1,Schizophyllum fasciatum CBS 267.60 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/39004162,"Marian IM et al., 2024",TRUE
https://mycocosm.jgi.doe.gov/Schrad1,Schizophyllum radiatum CBS 301.32 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Schpa1,Schizopora paradoxa KUC8140 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/26188242,"Min B et al., 2015",TRUE
https://mycocosm.jgi.doe.gov/Schcy1,Schizosaccharomyces cryophilus OY26,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/21511999,"Rhind N et al., 2011",TRUE
https://mycocosm.jgi.doe.gov/Schja1,Schizosaccharomyces japonicus yFS275,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/21511999,"Rhind N et al., 2011",TRUE
https://mycocosm.jgi.doe.gov/Schoc1,Schizosaccharomyces octosporus yFS286,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/21511999,"Rhind N et al., 2011",TRUE
https://mycocosm.jgi.doe.gov/Schpo1,Schizosaccharomyces pombe,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/11859360,"Wood V et al., 2002",TRUE
https://mycocosm.jgi.doe.gov/Schcon1,Schizothecium conicum SC1-Ups v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/37820761,"Hensen N et al., 2023",TRUE
https://mycocosm.jgi.doe.gov/Schves1,Schizothecium vesticola SMH3187-1 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/37820761,"Hensen N et al., 2023",TRUE
https://mycocosm.jgi.doe.gov/Sclci1,Scleroderma citrinum Foug A v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/25706625,"Kohler A et al., 2015",TRUE
https://mycocosm.jgi.doe.gov/Sclcihr1,Scleroderma citrinum hr. v1.0,FALSE
https://mycocosm.jgi.doe.gov/Sclyun1,Scleroderma yunnanense jo. v1.0,FALSE
https://mycocosm.jgi.doe.gov/Sclhys1_1,Sclerogaster hysterangioides SCL2.BST v1.0,FALSE
https://mycocosm.jgi.doe.gov/Sclsan1,Sclerophora sanguinea CBS100924 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Sclbo1,Sclerotinia borealis F4128,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/24459262,"Mardanov AV et al., 2014",TRUE
https://mycocosm.jgi.doe.gov/Sclsc1,Sclerotinia sclerotiorum v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/21876677,"Amselem J et al., 2011",TRUE
https://mycocosm.jgi.doe.gov/Scysp1_1,Scytinostroma sp. KUC9335 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Sebve1,Sebacina vermifera MAFF 305830 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/25706625,"Kohler A et al., 2015",TRUE
https://mycocosm.jgi.doe.gov/Sepsp1,Septobasidium sp. PNB30-8B v1.0,FALSE
https://mycocosm.jgi.doe.gov/Sepmu1,Septoria musiva SO2202 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/23236275,"Ohm RA et al., 2012",TRUE
https://mycocosm.jgi.doe.gov/Seppo1,Septoria populicola v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/23236275,"Ohm RA et al., 2012",TRUE
https://mycocosm.jgi.doe.gov/Ser400_1,Serendipita sp. 400 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Ser405_1,Serendipita sp. 405 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Serend1,Serendipita sp. 407 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Ser411_1,Serendipita sp. 411 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Sebvebe1,Serendipita vermifera ssp. bescii NFPB0129 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Serla_varsha1,Serpula himantioides (S.lacrymans var shastensis) MUCL38935 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/29305577,"Balasundaram SV et al., 2018",TRUE
https://mycocosm.jgi.doe.gov/SerlaS7_3_2,Serpula lacrymans S7.3 v2.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/21764756,"Eastwood DC et al., 2011",TRUE
https://mycocosm.jgi.doe.gov/SerlaS7_9_2,Serpula lacrymans S7.9 v2.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/21764756,"Eastwood DC et al., 2011",TRUE
https://mycocosm.jgi.doe.gov/Serbor1,Serpulomyces borealis OMC1750 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Setho1,Setomelanomma holmii CBS 110217 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/32206138,"Haridas S et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/Setter1,Setophoma terrestris 302B_T16_1 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Sette1,Setophoma terrestris DSE6109 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Settu3,Setosphaeria turcica Et28A v2.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/23236275,"Ohm RA et al., 2012",TRUE
https://mycocosm.jgi.doe.gov/Settur3,Setosphaeria turcica NY001 v2.0,FALSE
https://mycocosm.jgi.doe.gov/Sidvul1,Sidera vulgaris OMC 1730 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Sirint1,Sirobasidium intermedium CBS7805 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Sisbri1,Sistotrema brinkmannii OMC1754 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Sismus1,Sistotrema muscicola OMC 1658 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Sisrad1,Sistotrema raduloides OMC1660 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Sisser1,Sistotrema sernanderi OMC 1753 v1.0,FALSE
https://mycocosm.jgi.doe.gov/ClaPMI390,Sistotrema sp. PMI_390 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33046698,"Miyauchi S et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/Sisni1,Sistotremastrum niveocremeum HHB9708 ss-1 1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/26659563,"Nagy LG et al., 2016",TRUE
https://mycocosm.jgi.doe.gov/Sissu1,Sistotremastrum suecicum v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/26659563,"Nagy LG et al., 2016",TRUE
https://mycocosm.jgi.doe.gov/Skebig1,Skeletocutis biguttulata OMC1759 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Slopil1,Slooffia pilatii Y-17178 v1.0,FALSE
https://mycocosm.jgi.doe.gov/SmicuMNP_2,Smittium culicis GSMNP,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/27343289,"Wang Y et al., 2016",TRUE
https://mycocosm.jgi.doe.gov/SmiculW2_1,Smittium culicis ID-206-W2,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/27343289,"Wang Y et al., 2016",TRUE
https://mycocosm.jgi.doe.gov/Smimuc2,Smittium mucronatum ALG-7-W6,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/27343289,"Wang Y et al., 2016",TRUE
https://mycocosm.jgi.doe.gov/Acral2,Sodiomyces alcalophilus v2.0,FALSE
https://mycocosm.jgi.doe.gov/Sodal1,Sodiomyces alkalinus v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/30368956,"Grum-Grzhimaylo AA et al., 2018",TRUE
https://mycocosm.jgi.doe.gov/Sorbr1,Sordaria brevicollis FGSC1904 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/37820761,"Hensen N et al., 2023",TRUE
https://mycocosm.jgi.doe.gov/Sorhu1,Sordaria humana MPI-SDFR-AT-0083 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/34893598,"Mesny F et al., 2021",TRUE
https://mycocosm.jgi.doe.gov/Sorma1,Sordaria macrospora k-hell,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/20386741,"Nowrousian M et al., 2010",TRUE
https://mycocosm.jgi.doe.gov/Spalat1,Sparassis latifolia CCMJ1100 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Spaarb1,Spathaspora arborariae UFMG-HMD-19.1 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Spapa3,Spathaspora passalidarum NRRL Y-27907 v2.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/21788494,"Wohlbach DJ et al., 2011",TRUE
https://mycocosm.jgi.doe.gov/Spasuh1_1,Spathaspora suhii UFMG-HMD-16.2 v1.1,FALSE
https://mycocosm.jgi.doe.gov/Spafl1,Spathularia flavida,FALSE
https://mycocosm.jgi.doe.gov/Sphst1,Sphaerobolus stellatus v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/25706625,"Kohler A et al., 2015",TRUE
https://mycocosm.jgi.doe.gov/Sphbr2,Sphaerosporella brunnea Sb_GMNB300 v2.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/31831604,"Benucci GMN et al., 2019",TRUE
https://mycocosm.jgi.doe.gov/Spifus1,Spinellus fusiger NRRL 22323 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/36930540,"Wang Y et al., 2023",TRUE
https://mycocosm.jgi.doe.gov/Spipu1,Spizellomyces punctatus DAOM BR117,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/27540072,"Russ C et al., 2016",TRUE
https://mycocosm.jgi.doe.gov/Spopa1,Sporidiobolus pararoseus UCDFST 68-350 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Spore1,Sporisorium reilianum SRZ2,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/21148393,"Schirawski J et al., 2010",TRUE
https://mycocosm.jgi.doe.gov/Spogra1_1,Sporobolomyces gracilis NRRL Y-5504 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Spoli1,Sporobolomyces linderae CBS 7893 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Sporo1,Sporobolomyces roseus v1.0,FALSE
https://mycocosm.jgi.doe.gov/Spoumb1,Sporodiniella umbellata MES 1446 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/35996588,"Chang Y et al., 2022",TRUE
https://mycocosm.jgi.doe.gov/Spola1,Sporopachydermia lactativora Phaff 68-199 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Spofi1,Sporormia fimetaria v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/32206138,"Haridas S et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/Spobr1,Sporothrix brasiliensis 5110,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/25351875,"Teixeira MM et al., 2014",TRUE
https://mycocosm.jgi.doe.gov/Spoin1,Sporothrix insectorum RCEF 264,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/27071652,"Shang Y et al., 2016",TRUE
https://mycocosm.jgi.doe.gov/Sposc1,Sporothrix schenckii 1099-18,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/25351875,"Teixeira MM et al., 2014",TRUE
https://mycocosm.jgi.doe.gov/Sprlo1,Spraguea lophii 42 110,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/23990793,"Campbell SE et al., 2013",TRUE
https://mycocosm.jgi.doe.gov/Stach1,Stachybotrys chartarum IBT 40288,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/25015739,"Semeiks J et al., 2014",TRUE
https://mycocosm.jgi.doe.gov/Stachl1,Stachybotrys chlorohalonata IBT 40285,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/25015739,"Semeiks J et al., 2014",TRUE
https://mycocosm.jgi.doe.gov/Stael1,Stachybotrys elegans MPI-CAGE-CH-0235 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/34893598,"Mesny F et al., 2021",TRUE
https://mycocosm.jgi.doe.gov/Stano2,Stagonospora nodorum SN15 v2.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/18024570,"Hane JK et al., 2007",TRUE
https://mycocosm.jgi.doe.gov/Stasp1,Stagonospora sp. SRC1lsM3a v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/27434633,"Zeiner CA et al., 2016",TRUE
https://mycocosm.jgi.doe.gov/Stagr1,Stanjemonium grisellum CBS 655.79 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Stalo1,Staphylotrichum longicolle CBS 103.79 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/37820761,"Hensen N et al., 2023",TRUE
https://mycocosm.jgi.doe.gov/Stabo1,Starmerella bombicola SB1 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Staflo2,Starmerella floricola CF1 v2.0,FALSE
https://mycocosm.jgi.doe.gov/Stely1,Stemphylium lycopersici CIDEFI-216,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/26404600,"Franco ME et al., 2015",TRUE
https://mycocosm.jgi.doe.gov/AgarPMI687_1,Stephanosporaceae sp. PMI 697 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Stehi1,Stereum hirsutum FP-91666 SS1 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/22745431,"Floudas D et al., 2012",TRUE
https://mycocosm.jgi.doe.gov/Stepol1,Sterigmatosporidium polymorphum UCDFST 82-13 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Stobe1,Stomiopeltis betulae CBS114420 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Strrug1,Stropharia rugosoannulata MYCOTA018 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Sugame1,Sugiyamaella americana NRRL YB-2067 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Suiac1,Suillus acidus FC148 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Suiame1,Suillus americanus EM31 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33355923,"Lofgren LA et al., 2021",TRUE
https://mycocosm.jgi.doe.gov/Suiamp1,Suillus ampliporus FC55 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33355923,"Lofgren LA et al., 2021",TRUE
https://mycocosm.jgi.doe.gov/Suibov1,Suillus bovinus UH-Sbo-P2 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33355923,"Lofgren LA et al., 2021",TRUE
https://mycocosm.jgi.doe.gov/Suibr2,Suillus brevipes Sb2 v2.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/25728665,"Branco S et al., 2015",TRUE
https://mycocosm.jgi.doe.gov/Suibru1_1,Suillus brunnescens FC94 v1.1,FALSE
https://mycocosm.jgi.doe.gov/Suisib1,Suillus cf. sibiricus RUI384 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Suisubl1,Suillus cf. subluteus FC464 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33355923,"Lofgren LA et al., 2021",TRUE
https://mycocosm.jgi.doe.gov/Suivari1,Suillus cf. variegatus FC465 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Suicli1,Suillus clintonianus FC179 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33355923,"Lofgren LA et al., 2021",TRUE
https://mycocosm.jgi.doe.gov/Suicol1,Suillus collinitus S28 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Suicot1,Suillus cothurnatus VC 1858 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33355923,"Lofgren LA et al., 2021",TRUE
https://mycocosm.jgi.doe.gov/Suidec1,Suillus decipiens EM49 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33355923,"Lofgren LA et al., 2021",TRUE
https://mycocosm.jgi.doe.gov/Suidis1,Suillus discolor FC423 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33355923,"Lofgren LA et al., 2021",TRUE
https://mycocosm.jgi.doe.gov/Suielb1,Suillus elbensis FC64 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Suifus1,Suillus fuscotomentosus FC203 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33355923,"Lofgren LA et al., 2021",TRUE
https://mycocosm.jgi.doe.gov/Suigla1,Suillus glandulosipes FC488 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Suigra1,Suillus granulatus S33 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Suigri1,Suillus grisellus FC184 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Suihi1,Suillus hirtellus EM16 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33355923,"Lofgren LA et al., 2021",TRUE
https://mycocosm.jgi.doe.gov/Suikai2,Suillus kaibabensis FC96 v2.0,FALSE
https://mycocosm.jgi.doe.gov/Suilak1,Suillus lakei FC43 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33355923,"Lofgren LA et al., 2021",TRUE
https://mycocosm.jgi.doe.gov/Suisuba1,Suillus luteus 16.09.17.av07 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Suilu4,Suillus luteus UH-Slu-Lm8-n1 v3.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/25706625,"Kohler A et al., 2015",TRUE
https://mycocosm.jgi.doe.gov/Suiocc1,Suillus occidentalis FC124 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33355923,"Lofgren LA et al., 2021",TRUE
https://mycocosm.jgi.doe.gov/Suioch1,Suillus ochraceoroseus FC498 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Suipal1,Suillus paluster FC165 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33355923,"Lofgren LA et al., 2021",TRUE
https://mycocosm.jgi.doe.gov/Suipla1,Suillus placidus DOB743 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33355923,"Lofgren LA et al., 2021",TRUE
https://mycocosm.jgi.doe.gov/Suiplac1,Suillus placidus S07 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Suiplo1,Suillus plorans S12 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33355923,"Lofgren LA et al., 2021",TRUE
https://mycocosm.jgi.doe.gov/Suipse1,Suillus pseudogranulatus FC45 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Suipunc1,Suillus punctipes FC325 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Suipun1,Suillus pungens FC27 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Suqu222_1,Suillus quiescens AUS222 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Suilquie1,Suillus quiescens AUS223 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Suiqui1,Suillus quiescens FC197 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Suiqu1,Suillus quiescens FC198 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Suqu227_1,Suillus quiescens NZ227 v1.0,FALSE
https://mycocosm.jgi.doe.gov/SuiFC429_1,Suillus sp. nov. FC429 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Suipic1,Suillus spraguei EM44 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33355923,"Lofgren LA et al., 2021",TRUE
https://mycocosm.jgi.doe.gov/Suisu1,Suillus subalutaceus FC151 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33355923,"Lofgren LA et al., 2021",TRUE
https://mycocosm.jgi.doe.gov/Suisub1,Suillus subaureus MN1 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33355923,"Lofgren LA et al., 2021",TRUE
https://mycocosm.jgi.doe.gov/Suitom1,Suillus tomentosus FC115 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33355923,"Lofgren LA et al., 2021",TRUE
https://mycocosm.jgi.doe.gov/Suivar1,Suillus variegatus UH-Sva-Z1 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33355923,"Lofgren LA et al., 2021",TRUE
https://mycocosm.jgi.doe.gov/Suivis2,Suillus viscidus S02 v2.0,FALSE
https://mycocosm.jgi.doe.gov/Suigr1,Suillus weaverae EM37 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33355923,"Lofgren LA et al., 2021",TRUE
https://mycocosm.jgi.doe.gov/Symko1,Symbiotaphrina kochii v1.0,FALSE
https://mycocosm.jgi.doe.gov/Symat1,Sympodiomyces attinorum NRRL Y-27639 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Synrac1,Syncephalastrum racemosum NRRL 2496 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/28481340,"Mondo SJ et al., 2017",TRUE
https://mycocosm.jgi.doe.gov/Synfus1,Syncephalis fuscata S228 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/36037379,"Amses KR et al., 2022",TRUE
https://mycocosm.jgi.doe.gov/Synplu1,Syncephalis plumigaleata NRRL S24 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/35996588,"Chang Y et al., 2022",TRUE
https://mycocosm.jgi.doe.gov/Synps1,Syncephalis pseudoplumigaleata Benny S71-1 single-cell v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/30297742,"Ahrendt SR et al., 2018",TRUE
https://mycocosm.jgi.doe.gov/Syzme1,Syzygites megalocarpus MES 1450 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Penac1,Talaromyces aculeatus ATCC 10409 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Talat1,Talaromyces atroroseus IBT 11181,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/28254987,"Thrane U et al., 2017",TRUE
https://mycocosm.jgi.doe.gov/Talabor1,Talaromyces borbonicus CBS 141340,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/29843575,"Varriale S et al., 2018",TRUE
https://mycocosm.jgi.doe.gov/Talis1,Talaromyces islandicus WF3812,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/26197417,"Schafhauser T et al., 2015",TRUE
https://mycocosm.jgi.doe.gov/Talma1_2,Talaromyces marneffei ATCC 18224,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/25676766,"Nierman WC et al., 2015",TRUE
https://mycocosm.jgi.doe.gov/Talpro1,Talaromyces proteolyticus PMI_201 v1.0,FALSE
https://mycocosm.jgi.doe.gov/TalaHC1_1_1,Talaromyces sp. HC1 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Talst1_2,Talaromyces stipitatus ATCC 10500,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/25676766,"Nierman WC et al., 2015",TRUE
https://mycocosm.jgi.doe.gov/Tapde1_1,Taphrina deformans,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/23631913,"Cissé OH et al., 2013",TRUE
https://mycocosm.jgi.doe.gov/Tappo1,Taphrina populi-salicis CBS419.54 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Currey1,Teichospora sp. FL1471 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Ternu1,Teratosphaeria nubilosa CBS 116005 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/32206138,"Haridas S et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/TerNC1134_1,Teratosphaeriaceae sp. NC1134 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Terbo2,Terfezia boudieri ATCC MYA-4762 v1.1,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/30420746,"Murat C et al., 2018",TRUE
https://mycocosm.jgi.doe.gov/Tercla1,Terfezia claveryi T7 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33046698,"Miyauchi S et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/TerJ132_1,Termitomyces sp. J132,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/25246537,"Poulsen M et al., 2014",TRUE
https://mycocosm.jgi.doe.gov/Tescy1,Testicularia cyperi MCA 3645 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/29771364,"Kijpornyongpan T et al., 2018",TRUE
https://mycocosm.jgi.doe.gov/Tetbla1,Tetrapisispora blattae CBS 6284,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/22123960,"Gordon JL et al., 2011",TRUE
https://mycocosm.jgi.doe.gov/Tetpha1,Tetrapisispora phaffii CBS 4417,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/22123960,"Gordon JL et al., 2011",TRUE
https://mycocosm.jgi.doe.gov/Thaele1,Thamnidium elegans v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/35996588,"Chang Y et al., 2022",TRUE
https://mycocosm.jgi.doe.gov/Thasp1,Thamnocephalis sphaerospora RSA 1356 single-cell v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/30297742,"Ahrendt SR et al., 2018",TRUE
https://mycocosm.jgi.doe.gov/Thacu1,Thanatephorus cucumeris MPI-SDFR-AT-0096 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/34893598,"Mesny F et al., 2021",TRUE
https://mycocosm.jgi.doe.gov/Theglo1,Thelebolus globosus UNIPAMPA015 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Themi1,Thelebolus microsporus ATCC 90970 v1.0,FALSE
https://mycocosm.jgi.doe.gov/Thest1,Thelebolus stercoreus,FALSE
https://mycocosm.jgi.doe.gov/Thega1,Thelephora ganbajun P2 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33046698,"Miyauchi S et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/Theter1,Thelephora terrestris UH-Tt-Lm1 v1.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/33046698,"Miyauchi S et al., 2020",TRUE
https://mycocosm.jgi.doe.gov/Theau2,Thermoascus aurantiacus ATCC26904 v2.0,FALSE
https://mycocosm.jgi.doe.gov/Thecr1,Thermoascus crustaceus CBS 18167,FALSE
https://mycocosm.jgi.doe.gov/Theth1,Thermoascus thermophilus ATCC 26413,FALSE
https://mycocosm.jgi.doe.gov/Thiau1,Thermocarpiscus australiensis ATCC 28236,FALSE
https://mycocosm.jgi.doe.gov/Talth1,Thermomyces dupontii NRRL 2155,FALSE
https://mycocosm.jgi.doe.gov/Thela1,Thermomyces lanuginosus ATCC 200065,FALSE
https://mycocosm.jgi.doe.gov/Thelan1,Thermomyces lanuginosus SSBP,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/23788551,"McHunu NP et al., 2013",TRUE
https://mycocosm.jgi.doe.gov/Theste1,Thermomyces stellatus CBS 21464,FALSE
https://mycocosm.jgi.doe.gov/Thefe1,Thermothelomyces fergusii CBS 405.69,FALSE
https://mycocosm.jgi.doe.gov/Thehi1,Thermothelomyces hinnuleus ATCC 52474,FALSE
https://mycocosm.jgi.doe.gov/Themy1,Thermothelomyces myriococcoides CBS 39893,FALSE
https://mycocosm.jgi.doe.gov/Thite2,Thielavia terrestris v2.0,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/21964414,"Berka RM et al., 2011",TRUE
https://mycocosm.jgi.doe.gov/Thipu1,Thielaviopsis punctulata CR-DP1,FALSE
https://www.ncbi.nlm.nih.gov/pubmed/26203426,"Wingfield BD et al., 2015",TRUE
https://mycocosm.jgi.doe.gov/ThoPMI491_1,Thozetella sp. PMI_491 v2.0,FALSE
